0.3,0.3182,0.49,0.1045,1
0.26,0.2576,0.56,0.194,1
0.26,0.2273,0.56,0.3284,1
0.26,0.2424,0.6,0.2836,0
0.24,0.2273,0.6,0.2537,0
0.24,0.2121,0.65,0.2836,0
0.24,0.2121,0.65,0.3284,0
0.24,0.2273,0.7,0.2537,0
0.24,0.2273,0.7,0.2537,0
0.24,0.2424,0.75,0.1642,0
0.22,0.2121,0.8,0.2985,0
0.22,0.2576,0.87,0.0896,0
0.24,0.197,0.6,0.4179,0
0.22,0.2121,0.55,0.2537,0
0.2,0.1818,0.51,0.2836,0
0.2,0.1818,0.47,0.3284,1
0.2,0.1818,0.51,0.3582,1
0.2,0.1667,0.47,0.4627,0
0.22,0.1818,0.41,0.4627,0
0.22,0.1818,0.27,0.5821,0
0.2,0.1515,0.21,0.5821,0
0.2,0.1515,0.25,0.5224,0
0.16,0.1212,0.26,0.4478,0
0.16,0.1364,0.26,0.3582,0
0.14,0.1212,0.28,0.3582,1
0.12,0.1212,0.3,0.2537,0
0.12,0.1061,0.3,0.3284,0
0.1,0.0758,0.33,0.4179,0
0.08,0.0758,0.38,0.2836,0
0.06,0.0303,0.41,0.3881,0
0.06,0.0455,0.38,0.3284,0
0.04,0.0303,0.45,0.2537,0
0.04,0,0.41,0.3881,0
0.04,0.0303,0.41,0.2537,0
0.04,0.0303,0.41,0.2836,0
0.02,0.0152,0.48,0.2985,0
0.02,0.0303,0.44,0.2239,0
0.02,0.0152,0.44,0.2836,0
0.02,0,0.44,0.3284,0
0.04,0.0303,0.41,0.2537,0
0.04,0.0606,0.41,0.1642,0
0.06,0.0758,0.38,0.1343,0
0.06,0.1061,0.38,0.1045,0
0.08,0.1667,0.35,0,0
0.1,0.1364,0.33,0.1045,0
0.12,0.1515,0.28,0,0
0.12,0.1364,0.28,0.194,0
0.12,0.197,0.28,0,0
0.08,0.0909,0.35,0.194,0
0.08,0.1061,0.35,0.1343,0
0.06,0.0758,0.45,0.1642,0
0.06,0.1061,0.41,0.0896,0
0.06,0.1515,0.49,0,0
0.04,0.0758,0.57,0.1045,0
0.04,0.0758,0.57,0.1045,0
0.04,0.0758,0.57,0.1045,0
0.02,0.0606,0.62,0.1343,0
0.02,0.0606,0.62,0.1343,0
0.04,0.0758,0.57,0.1045,0
0.04,0.0758,0.57,0.1045,0
0.08,0.1061,0.58,0.1642,0
0.06,0.0758,0.62,0.1642,0
0.1,0.0758,0.54,0.3582,0
0.14,0.1061,0.46,0.3881,0
0.14,0.1364,0.43,0.2239,0
0.16,0.1212,0.37,0.4627,0
0.14,0.1061,0.33,0.3881,0
0.16,0.1364,0.28,0.3582,0
0.16,0.1364,0.28,0.3582,0
0.16,0.1364,0.26,0.3284,0
0.14,0.1061,0.26,0.3881,0
0.12,0.1212,0.3,0.2537,0
0.12,0.1212,0.3,0.2836,0
0.1,0.1061,0.36,0.2537,0
0.1,0.1061,0.36,0.194,0
0.08,0.0909,0.38,0.194,0
0.06,0.0606,0.41,0.2239,0
0.06,0.0606,0.41,0.194,0
0.04,0.0455,0.45,0.194,0
0.04,0.0303,0.45,0.2537,0
0.02,0.0606,0.48,0.1343,0
0.02,0.0606,0.48,0.1343,0
0.02,0.0758,0.48,0.0896,0
0.02,0.1212,0.48,0,0
0.04,0.1364,0.49,0,1
0.06,0.1515,0.41,0,0
0.1,0.1364,0.42,0,0
0.1,0.1212,0.46,0.1343,0
0.12,0.1364,0.42,0.194,0
0.14,0.1364,0.43,0.2239,0
0.14,0.1364,0.46,0.2239,0
0.16,0.1667,0.4,0.1642,0
0.16,0.1515,0.47,0.2537,0
0.14,0.1212,0.5,0.2537,1
0.14,0.1364,0.59,0.194,1
0.14,0.1515,0.54,0.1642,0
0.14,0.1364,0.59,0.194,0
0.14,0.1515,0.63,0.1642,0
0.14,0.1364,0.63,0.2239,0
0.16,0.1515,0.64,0.2537,0
0.16,0.1364,0.69,0.2836,0
0.16,0.1667,0.69,0.1642,0
0.16,0.1515,0.69,0.2239,0
0.14,0.1667,0.74,0.1045,0
0.14,0.1364,0.74,0.2239,0
0.16,0.1818,0.74,0.1045,0
0.16,0.1515,0.74,0.2239,0
0.16,0.1818,0.74,0.1343,1
0.2,0.2273,0.64,0.0896,1
0.22,0.2424,0.6,0.1045,0
0.24,0.2424,0.6,0.1343,0
0.26,0.2879,0.56,0.0896,0
0.26,0.2727,0.56,0.1343,0
0.3,0.3333,0.45,0,0
0.32,0.3485,0.42,0,0
0.32,0.3485,0.42,0,0
0.3,0.3333,0.45,0,1
0.3,0.3182,0.49,0.0896,1
0.26,0.2576,0.65,0.1642,1
0.24,0.2273,0.65,0.194,0
0.24,0.2273,0.65,0.194,0
0.22,0.2273,0.64,0.1642,0
0.22,0.2273,0.64,0.1642,0
0.22,0.2273,0.69,0.1343,0
0.24,0.2424,0.65,0.1343,0
0.22,0.2273,0.69,0.194,0
0.2,0.1818,0.86,0.2836,0
0.2,0.1818,0.86,0.2836,0
0.22,0.2121,0.87,0.2985,0
0.22,0.2121,0.87,0.2985,0
0.22,0.2121,0.87,0.2985,0
0.22,0.2121,0.93,0.2836,0
0.22,0.197,0.93,0.3284,0
0.22,0.197,0.93,0.3284,0
0.22,0.197,0.93,0.3284,0
0.22,0.197,0.93,0.3582,0
0.22,0.1818,0.93,0.4627,0
0.22,0.197,0.93,0.3284,0
0.2,0.1818,0.93,0.3582,0
0.22,0.2273,0.55,0.194,0
0.22,0.2424,0.55,0.1045,0
0.2,0.2273,0.69,0.0896,0
0.2,0.2273,0.69,0.0896,0
0.18,0.2121,0.74,0.0896,0
0.18,0.2121,0.74,0.0896,0
0.18,0.2121,0.74,0.0896,0
0.18,0.197,0.8,0.1642,0
0.2,0.2121,0.75,0.1343,0
0.2,0.2121,0.75,0.1343,0
0.2,0.2121,0.75,0.1642,0
0.2,0.2273,0.75,0.1045,0
0.18,0.2121,0.8,0.1045,0
0.18,0.197,0.8,0.1343,0
0.16,0.197,0.86,0.0896,0
0.16,0.197,0.86,0.0896,1
0.18,0.2121,0.86,0.0896,0
0.18,0.2121,0.86,0.1045,0
0.18,0.2121,0.93,0.1045,0
0.18,0.2121,0.93,0.1045,0
0.18,0.2121,0.93,0.1045,0
0.22,0.2727,0.8,0,0
0.2,0.2576,0.86,0,0
0.22,0.2727,0.8,0,0
0.24,0.2424,0.75,0.1343,1
0.24,0.2273,0.75,0.194,0
0.24,0.2424,0.75,0.1343,0
0.24,0.2273,0.7,0.194,0
0.22,0.2273,0.75,0.1343,0
0.24,0.2121,0.65,0.3582,0
0.24,0.2273,0.6,0.2239,0
0.22,0.197,0.64,0.3582,0
0.22,0.2273,0.64,0.194,0
0.22,0.2273,0.64,0.1642,0
0.2,0.2121,0.64,0.1343,0
0.16,0.1818,0.69,0.1045,0
0.16,0.1818,0.64,0.1343,0
0.16,0.1818,0.59,0.1045,0
0.18,0.197,0.55,0.1642,0
0.18,0.2121,0.59,0.0896,0
0.18,0.2121,0.64,0.1045,0
0.18,0.197,0.64,0.1343,0
0.2,0.197,0.59,0.194,0
0.22,0.2273,0.55,0.1642,0
0.22,0.2273,0.6,0.1343,0
0.22,0.2121,0.69,0.2537,0
0.24,0.2424,0.6,0.1642,0
0.24,0.2879,0.6,0,0
0.22,0.2273,0.69,0.1343,0
0.22,0.2121,0.69,0.2537,0
0.18,0.2121,0.74,0.0896,0
0.18,0.2121,0.74,0.0896,0
0.16,0.197,0.8,0.0896,0
0.16,0.197,0.8,0.0896,0
0.16,0.1818,0.8,0.1045,0
0.14,0.2121,0.8,0,0
0.16,0.2273,0.8,0,0
0.14,0.2121,0.93,0,0
0.14,0.2121,0.93,0,0
0.14,0.2121,0.86,0,0
0.14,0.2121,0.86,0,0
0.14,0.2121,0.86,0,0
0.16,0.2273,0.8,0,0
0.18,0.2424,0.8,0,0
0.22,0.2727,0.75,0,0
0.3,0.3182,0.52,0.1045,0
0.28,0.2879,0.61,0.1045,0
0.28,0.303,0.61,0.0896,0
0.3,0.3333,0.56,0,0
0.3,0.3333,0.56,0,0
0.3,0.2879,0.56,0.194,0
0.26,0.2576,0.65,0.1642,0
0.26,0.2576,0.65,0.194,0
0.26,0.2727,0.65,0.1045,0
0.24,0.2424,0.7,0.1642,0
0.24,0.2273,0.7,0.194,0
0.24,0.2121,0.65,0.2836,0
0.24,0.2273,0.65,0.2239,0
0.22,0.2121,0.64,0.2537,0
0.22,0.2273,0.64,0.194,0
0.22,0.2273,0.64,0.194,0
0.2,0.197,0.59,0.2239,0
0.18,0.1667,0.64,0.2836,0
0.16,0.1364,0.69,0.3284,0
0.16,0.1364,0.64,0.2836,0
0.16,0.1364,0.59,0.2836,1
0.16,0.1364,0.59,0.2985,0
0.16,0.1515,0.59,0.194,0
0.16,0.1515,0.59,0.194,0
0.18,0.2121,0.55,0.1045,0
0.16,0.2273,0.59,0,0
0.18,0.197,0.55,0.1343,0
0.16,0.1818,0.59,0.1343,0
0.16,0.1818,0.56,0.194,0
0.16,0.1515,0.59,0.194,1
0.16,0.1515,0.55,0.2239,1
0.3,0.3182,0.61,0.1045,0
0.16,0.1667,0.59,0.1642,0
0.16,0.197,0.59,0.0896,0
0.16,0.1818,0.59,0.1045,0
0.16,0.197,0.64,0.0896,0
0.16,0.1818,0.64,0.1045,0
0.16,0.1818,0.69,0.1045,0
0.16,0.2273,0.69,0,0
0.16,0.2273,0.69,0,0
0.14,0.2121,0.93,0,0
0.14,0.2121,0.93,0,0
0.16,0.2273,0.93,0,0
0.16,0.2273,0.93,0,0
0.16,0.2273,0.93,0,0
0.16,0.2273,0.93,0,0
0.18,0.2424,0.86,0,0
0.2,0.2576,0.86,0,0
0.2,0.2576,0.86,0,0
0.22,0.2576,0.8,0.0896,0
0.24,0.2879,0.75,0,0
0.24,0.2424,0.75,0.1343,0
0.24,0.2879,0.75,0,1
0.24,0.2576,0.81,0.1045,1
0.24,0.2424,0.81,0.1343,0
0.22,0.2273,0.87,0.1343,0
0.22,0.2273,0.87,0.1343,0
0.22,0.2576,0.87,0.0896,0
0.2,0.197,0.93,0.194,0
0.22,0.2424,0.93,0.1045,0
0.22,0.2273,0.93,0.194,0
0.22,0.2273,0.93,0.1343,0
0.22,0.2273,0.93,0.1343,0
0.22,0.2121,0.93,0.2836,0
0.22,0.2424,0.93,0.1045,0
0.22,0.2424,0.93,0.1045,0
0.22,0.2121,0.93,0.2239,0
0.22,0.2121,0.93,0.2239,1
0.24,0.2576,0.93,0.0896,0
0.22,0.2727,1,0,0
