-0.0014939,-0.071838,-0.020918,0.078209,0.035249,0.023701,0.028461,-0.025216,-0.053849,-0.10799,3
-0.022894,-0.058938,0.097682,-0.042491,0.11585,0.021401,-0.031439,-0.00041594,0.18105,-0.097589,4
0.084806,-0.057038,-0.019118,-0.057391,-0.10145,0.051101,0.0023607,0.10438,0.042751,0.015711,2
-0.0059939,-0.075238,-0.0093179,0.22711,0.35745,-0.0048986,0.0076607,-0.021216,-0.11615,-0.10699,3
0.11881,0.11606,-0.0059179,0.066109,0.25535,0.4252,0.017861,0.11328,0.25435,0.21761,1
0.12491,-0.026738,0.0080821,-0.051591,-0.12205,0.036001,-0.020139,0.10538,0.055951,0.00071113,2
-0.029294,0.018562,0.15068,-0.018691,0.12085,-0.075099,0.010761,0.0063841,-0.016449,-0.077489,4
-0.081694,-0.049738,0.069982,-0.020291,0.032849,-0.075599,0.0022607,-0.038116,-0.019049,-0.093589,4
0.11991,-0.008038,0.018882,-0.032591,-0.046051,0.020501,0.011861,0.10488,0.067251,0.019411,2
0.11171,0.085962,0.013582,0.18721,0.10295,0.091201,0.040061,0.033384,0.19655,0.62501,1
-0.0090939,-0.044938,-0.0017179,0.21861,-0.028351,-0.015899,0.014461,-0.022316,-0.092849,-0.11089,3
-0.033894,-0.076638,-0.018818,0.21811,-0.072951,-0.033599,0.019261,-0.0062159,-0.093949,-0.083189,3
-0.0044939,-0.019138,0.037882,0.0032092,0.15785,-0.080099,-0.013039,-0.019716,-0.028249,-0.065689,4
0.16821,0.12236,0.030982,0.66701,0.53875,0.064501,0.029261,0.029684,0.20955,0.54821,1
0.10721,-0.009038,-0.0080179,-0.091991,-0.13255,0.048501,-0.030139,0.11698,0.029251,0.012311,2
0.083706,0.11336,-0.0027179,0.28041,0.19305,0.085101,0.015761,0.012784,0.15225,0.28411,1
-0.036094,-0.067938,0.028082,-0.0054908,0.079249,-0.053199,-0.018839,-0.039216,0.0075511,-0.088889,4
0.098806,-0.014038,-0.018018,-0.037091,-0.14975,0.041101,-0.048939,0.067384,0.0079511,0.023111,2
-0.093094,-0.037038,-0.030218,0.17561,-0.097551,-0.048099,0.0081607,-0.018916,-0.056449,-0.088189,3
0.065506,0.069362,-0.0096179,0.085409,0.091649,0.077201,0.010561,0.019384,0.17335,0.31001,1
-0.099094,-0.082138,0.025482,0.011609,0.051849,-0.077999,-0.037239,-0.019716,0.032851,-0.084589,4
-0.044994,-0.056538,-0.031018,0.14841,-0.048351,-0.020999,0.013161,-0.034416,-0.094249,-0.13279,3
0.016206,1.2225,-0.0030179,-0.065791,-0.13185,0.020001,-0.038339,0.083484,0.039351,0.059011,2
-0.081994,-0.056338,0.11458,0.16031,-0.033351,-0.070099,0.019961,-0.0070159,0.0015511,0.15611,4
-0.046094,-0.075538,-0.017818,0.061409,-0.11015,-0.036799,-0.014039,-0.044516,-0.082549,-0.14919,3
0.13021,-0.013838,0.062982,-0.052591,-0.16425,-0.011999,-0.042039,0.041584,0.045951,0.0094111,2
0.086906,0.093862,0.018582,-0.00039081,0.098249,0.041801,0.019761,-0.021016,0.13565,0.49781,1
0.12091,0.009962,0.021582,-0.040191,-0.13785,0.034701,-0.032539,0.11488,0.12215,0.072211,2
0.21231,0.18726,0.017882,0.010409,0.071349,0.090401,0.019461,-0.00011594,0.11375,0.53821,1
-0.059094,0.94546,0.13068,0.83121,0.46735,0.1185,0.0099607,-0.016216,-0.012449,0.21601,4
-0.053994,-0.059438,-0.025418,0.034409,-0.097251,-0.070099,0.0031607,-0.017016,-0.083649,-0.14309,3
0.0074061,-0.11354,0.070782,-0.031391,0.021249,-0.1358,0.017361,-0.094916,-0.044349,-0.090689,4
-0.072994,-0.041238,-0.013818,0.045309,-0.092751,-0.048899,0.011861,-0.018316,-0.089949,-0.12019,3
0.13231,0.004662,0.015482,-0.030491,-0.14295,0.030001,-0.033039,0.085384,0.16075,0.036311,2
0.070006,0.12286,-0.012818,-0.0056908,0.056849,0.043401,0.0054607,0.034184,0.12295,0.40181,1
0.10271,0.003062,0.036582,-0.038891,-0.13705,-0.0084986,-0.039139,0.10778,0.077851,0.013611,2
-0.10549,-0.066638,0.37538,0.036109,0.037849,-0.1775,0.013161,-0.084616,-0.00054894,-0.076189,4
-0.024394,-0.031238,-0.018318,0.088309,-0.091651,-0.032599,0.0017607,-0.0059159,-0.11485,-0.15659,3
0.22101,0.10676,0.018082,-0.0064908,0.036549,0.264,-0.018239,0.039184,0.092351,0.30281,1
-0.062494,-0.046838,0.071082,-0.082791,0.034449,0.2239,0.055561,0.099784,-0.0016489,-0.11629,4
0.10091,-0.024338,-0.012218,-0.019891,-0.15765,0.0013014,-0.041739,0.088784,0.019751,0.11711,2
0.48091,0.19656,0.056382,0.10381,0.087749,0.069001,0.027661,-0.013016,0.18365,0.61371,1
-0.020494,-0.036738,-0.024118,0.092209,-0.024951,-0.00089863,0.051661,-0.033916,-0.098149,-0.12649,3
0.11671,-0.020938,0.00068206,-0.061291,-0.17485,0.023401,-0.019039,0.089284,-0.0084489,0.021311,2
0.031506,-0.057638,-0.022818,0.0096092,-0.048451,0.026301,1.2669,-0.025216,-0.12625,-0.12199,3
-0.075094,-0.023338,0.0053821,0.022109,-0.031251,-0.093599,0.66766,0.010084,0.084051,0.10761,4
0.10351,0.061362,0.014982,0.25291,0.018049,0.094101,-0.00033931,0.0088841,0.15275,0.52581,1
0.11511,0.000962,0.041582,-0.031791,-0.15165,-0.0074986,-0.045439,0.10908,0.047251,0.053211,2
0.18561,-0.030438,0.029482,0.58151,0.067449,0.046601,0.018961,-0.012516,0.17155,0.40941,1
-0.054294,-0.081638,-0.0033179,-0.025291,0.15625,-0.011799,1.1642,0.20738,0.062151,0.10281,4
-0.030494,-0.077638,-0.032018,0.015209,-0.13205,-0.052399,0.018961,-0.025216,-0.10325,-0.14709,3
-0.082794,-0.042538,0.0017821,-0.0056908,-0.11385,-0.069299,0.014761,-0.027316,-0.12015,-0.13699,3
0.11331,0.061162,0.0064821,0.036009,0.088749,0.067701,0.030061,-0.0033159,0.17335,0.28831,1
0.10191,-0.017738,0.0096821,-0.070591,-0.16725,0.013601,-0.039339,0.080884,0.15625,0.15531,2
0.054106,-0.074538,0.010182,0.038509,0.033349,-0.062999,0.36906,-0.015416,-0.015849,-0.11629,4
-0.052894,-0.039438,-0.012518,0.84961,-0.047851,-0.040799,0.021561,-0.033416,-0.092649,-0.10139,3
0.36401,0.11416,0.021282,0.025709,0.041849,0.034401,0.0086607,0.033384,0.14905,0.47201,1
0.10491,-0.008238,0.0038821,-0.062891,-0.17275,0.016301,-0.035139,0.093784,0.073651,0.042711,2
0.031606,-0.10244,0.032082,-0.010291,0.046849,-0.090899,-0.0016393,-0.066116,0.0046511,-0.043489,4
0.14941,-0.003538,0.034182,-0.071891,-0.18245,-0.026399,-0.021139,0.069484,-0.040649,0.13531,2
-0.068294,-0.051538,-0.012818,0.85881,0.024149,0.1379,0.12686,0.025984,-0.10085,-0.10639,3
-0.10019,-0.064738,0.067382,-0.089691,-0.055751,-0.1145,-0.010339,-0.071916,-0.031949,-0.076989,4
0.068206,0.083862,-0.011718,0.032109,0.086149,0.041801,-0.0037393,0.018384,0.12325,0.40021,1
0.13201,0.065362,-0.0017179,0.010709,0.10725,0.048201,0.0094607,-0.0014159,0.11795,0.25351,1
-0.13669,-0.069238,0.011682,-0.063791,0.0064494,-0.1263,-0.0043393,-0.022016,0.0091511,-0.078289,4
-0.063994,-0.060238,-0.0088179,0.038909,-0.052851,-0.0040986,0.0046607,-0.017516,-0.12015,0.081411,3
0.10381,-0.004038,0.055882,-0.070291,-0.19095,0.0023014,-0.033039,0.10328,0.054851,0.23371,2
-0.052194,-0.056038,-0.014918,0.16851,-0.16325,-0.033099,0.010261,-0.0072159,-0.11435,-0.12199,3
-0.041394,-0.075538,0.093782,-0.086191,0.0033494,-0.049799,-0.0069393,-0.058216,0.073751,-0.10629,4
0.11441,-0.041538,0.45038,0.098009,-0.14895,0.019701,-0.032739,0.10068,0.11585,0.15591,2
0.10561,0.032662,0.012282,0.040209,0.075849,0.027101,0.0015607,-0.0030159,0.18265,0.32631,1
0.19461,0.11046,0.015982,0.10091,0.10035,0.041301,-0.0042393,0.015984,0.14095,0.47381,1
-0.018394,-0.066538,-0.0093179,0.080109,-0.11445,-0.050499,0.017861,-0.025716,-0.11305,-0.0055889,3
0.055106,-0.048138,0.018082,-0.057791,0.10545,-0.078999,0.014661,-0.049516,-0.027749,-0.095489,4
0.089806,-0.017538,0.029682,-0.071091,-0.18905,0.023901,-0.046439,0.099884,-0.021149,0.20491,2
-0.050294,-0.057838,-0.021718,0.097809,-0.10485,-0.048699,-0.018739,-0.024116,-0.10295,-0.023589,3
0.15001,0.013862,0.14818,-0.021991,-0.16165,0.015701,-0.0034393,0.087784,0.053051,0.31601,2
-0.068294,-0.021738,0.021982,-0.048491,0.13965,-0.1009,-0.0082393,-0.092016,-0.050949,0.18781,4
0.077906,0.10386,-0.016218,0.061909,0.33655,0.054201,0.00046069,0.089284,0.12485,0.31181,1
0.089006,0.002262,0.028382,0.062209,0.16375,-0.021799,0.0049607,0.12098,0.098151,0.14001,2
-0.030594,-0.060538,0.040482,-0.063591,0.00084944,0.5399,0.084561,-0.061716,-0.043849,-0.072989,4
-0.023394,-0.053638,-0.037818,0.11781,-0.014951,-0.00089863,0.0076607,-0.035716,-0.12545,-0.11909,3
0.13261,0.063262,-0.017818,-0.0037908,0.046349,0.037901,-0.0018393,-0.015716,0.17945,0.10601,1
-0.048694,-0.053638,-0.033118,0.066609,-0.11015,-0.038399,-0.013739,-0.0030159,-0.13285,-0.090589,3
-0.081194,-0.058738,0.087382,0.13451,0.13175,-0.061099,-0.018539,-0.089416,-0.025349,-0.097289,4
0.11381,-0.009538,0.034182,0.22841,0.50945,0.043501,-0.022239,0.12518,0.31085,0.046411,2
0.39091,0.056962,-0.0011179,-9.0812e-05,0.046549,0.036001,0.0081607,0.0074841,0.14675,0.36271,1
0.12231,-0.035138,0.022882,-0.047591,-0.18195,0.048701,-0.0063393,0.084284,0.24595,0.11231,2
0.34051,0.15266,-0.0035179,0.053709,0.035949,0.055301,-0.015839,0.015384,0.13325,0.29701,1
-0.0061939,-0.067938,-0.023618,0.12941,-0.11205,-0.037599,-0.0071393,-0.028916,-0.11725,-0.10719,3
-0.093594,0.17576,0.053182,0.22731,0.031849,-0.1155,-0.051339,-0.051416,-0.057249,-0.079389,4
0.077706,0.035862,-0.013818,0.065809,0.0040494,0.062201,-0.0058393,0.0035841,0.12165,0.36701,1
-0.046394,0.080562,0.081082,-0.035891,0.091649,0.5478,0.062161,-0.064016,-0.036949,-0.096789,4
0.11331,-0.004038,0.029482,-0.041791,-0.13075,0.027101,-0.018539,0.11518,0.35755,0.050811,2
-0.016294,-0.082638,-0.014118,0.081709,-0.077751,-0.050799,0.015261,-0.035716,-0.097649,-0.082989,3
0.19461,0.036262,0.087182,0.037409,-0.0043506,-0.1192,-0.039639,-0.088016,-0.046749,-0.0083889,4
0.081106,-0.012438,0.025782,-0.016991,-0.12895,0.069301,-0.028539,0.096184,0.17495,0.11311,2
-0.018594,-0.064738,-0.018818,0.47541,-0.018051,0.102,0.023461,-0.037916,-0.13435,-0.11989,3
0.39961,0.026062,0.011782,0.0041092,0.033849,0.040301,-0.0034393,0.00088406,0.10735,0.33901,1
0.11651,0.050062,0.0025821,0.033409,0.083749,0.028101,-0.016939,0.0024841,0.17975,0.43771,1
0.12091,-0.000338,0.026582,0.044509,-0.10695,0.042401,-0.019839,0.088284,0.25645,0.15221,2
0.15221,-0.088238,0.028082,0.17321,-0.019651,-0.1192,-0.00083931,-0.069616,-0.053349,0.30171,4
-0.043394,-0.057338,-0.00011794,0.18041,0.029149,0.011501,0.013161,-0.040216,-0.11515,-0.11569,3
0.061306,0.044262,-0.023318,0.030509,-0.016751,0.045501,-0.013239,0.0035841,0.13985,0.38811,1
0.017406,-0.092938,0.012482,-0.024791,0.0086494,-0.048199,-0.042239,-0.10072,-0.038849,-0.11869,4
0.12201,-0.059438,0.046582,0.18721,-0.0080506,0.045301,0.030061,0.41418,0.18575,-0.0053889,2
0.015106,-0.063438,-0.010618,0.81961,0.19515,0.4741,0.066161,-0.012016,-0.12195,-0.083989,3
-0.037594,-0.056538,-0.028618,0.13581,-0.10725,-0.022299,-3.9312e-05,-0.034216,-0.088149,-0.091389,3
-0.11339,-0.061338,0.019682,-0.063291,-0.0043506,0.1071,-0.0048393,-0.074616,-0.091049,-0.10019,4
0.14231,0.044562,0.086182,-0.049691,-0.17145,0.017401,-0.053939,0.091684,0.18895,-0.0087889,2
0.15451,0.061962,-0.0075179,0.19121,0.028549,0.049001,-0.034639,0.028584,0.17235,0.36931,1
-0.038994,-0.054938,0.0019821,0.23291,-0.099951,-0.033599,0.017861,-0.033416,-0.10275,-0.090589,3
-0.074894,-0.083238,0.046582,0.0010092,-0.037851,-0.1754,-0.015939,-0.093816,-0.045949,-0.11369,4
0.10701,-0.006138,0.019382,-0.011491,-0.12175,0.040801,0.42346,0.13098,0.14065,0.026811,2
0.056606,0.093362,-0.028318,0.13021,-0.0070506,0.050501,-0.012739,0.052884,0.12375,0.23561,1
0.027806,0.14556,0.034682,0.21841,0.10495,0.031501,0.022961,-0.029416,-0.11695,-0.12229,3
0.090906,-0.056238,0.012282,-0.043091,-0.18725,0.037301,0.035061,0.14978,0.17155,0.031611,2
0.13951,-0.13104,0.035182,-0.014491,0.16765,0.063601,0.012861,0.057584,0.047151,-0.014989,4
0.33421,0.062462,0.0040821,0.031009,0.024449,0.042901,0.0036607,-0.0080159,0.14325,0.30201,1
0.11331,-0.024638,0.025782,-0.058691,-0.11495,0.013401,0.043761,0.17058,0.044551,0.011311,2
0.082406,0.061962,0.0048821,0.22151,0.030449,0.027601,-0.0050393,0.042084,0.11085,0.29621,1
-0.050594,-0.11014,0.0095821,-0.085691,-0.059951,-0.1472,-0.0077393,-0.12002,-0.046449,-0.080989,4
-0.053494,-0.069738,-0.020718,0.070909,-0.11095,-0.036299,0.0076607,-0.029416,-0.11595,-0.11879,3
0.022006,-0.037038,-0.035718,0.11781,-0.034751,-0.030499,-0.012139,-0.028116,-0.11825,-0.11249,3
0.16381,-0.059738,0.050982,-0.037191,0.10245,0.6161,0.0059607,-0.095716,-0.056449,0.24791,4
0.12651,0.010462,0.096982,-0.044691,-0.13425,0.0033014,-0.0034393,0.32738,0.074951,-0.046789,2
0.096906,0.057462,0.0014821,0.11411,0.043149,0.046301,-0.011139,0.018084,0.10155,0.22341,1
0.18831,-0.070838,0.15728,-0.067491,0.34535,-0.035299,-0.048939,-0.12202,-0.047049,-0.035889,4
0.097706,-0.030938,0.032382,-0.025191,-0.15055,0.051901,-0.021439,0.11648,0.19155,-0.028289,2
0.069006,0.10076,-0.026518,0.053409,-0.037151,0.057401,-0.021639,-0.00091594,0.090251,0.21311,1
0.016506,-0.050238,-0.021718,0.16001,-0.070851,-0.050799,0.013161,-0.012816,-0.11745,-0.10489,3
0.0062061,-0.046538,-0.012218,0.11201,-0.058951,-0.031799,0.022661,-0.014116,-0.10615,-0.072089,3
0.067106,0.057462,-0.018818,0.30021,0.021249,0.055601,-0.0026393,0.024384,0.13435,0.29041,1
-0.10339,-0.065038,0.039182,-0.088591,-0.040751,-0.158,0.020761,-0.11202,0.011251,0.11181,4
0.11201,-0.034938,0.016282,0.19201,-0.15955,0.075601,0.065161,0.10088,0.049851,-0.0074889,2
0.096706,0.021262,-0.015918,0.053209,0.061349,0.013601,-0.020139,0.019384,0.18155,0.25611,1
0.12811,-0.032238,-0.0027179,-0.062691,-0.17695,0.035001,-0.013539,0.10828,0.076251,-0.0069889,2
-0.0011939,0.36166,0.022582,0.22151,-0.089051,-0.027799,-0.012739,-0.022316,-0.12515,0.018111,3
-0.10599,-0.082938,0.078482,-0.062991,0.032249,-0.036099,0.29106,-0.077216,0.046651,0.11101,4
-0.052894,-0.042838,-0.045818,0.24631,0.022549,-0.0016986,-3.9312e-05,-0.035016,-0.097649,0.14741,3
0.12151,-0.021738,0.021582,0.017009,0.14945,0.016001,-0.024039,0.12098,0.14275,-0.012789,2
-0.080994,-0.082438,0.040782,0.0045092,0.21215,-0.071099,-0.035939,-0.13212,-0.034549,0.21311,4
0.074006,0.095962,-0.030418,0.12021,0.10515,0.049001,-0.0037393,-0.0072159,0.11325,0.26561,1
0.080606,0.039762,-0.019418,0.089609,-0.0096506,0.038701,-0.039139,0.036584,0.68185,0.13321,1
-0.080394,-0.047338,-0.0086179,-0.054591,0.067349,-0.025799,-0.029639,-0.099616,-0.036449,-0.034489,4
0.074006,-0.043638,-0.017218,-0.0074908,-0.086251,0.036801,-0.015639,0.091384,-0.00024894,-0.018289,2
-0.0048939,-0.056838,-0.020918,0.46511,-0.033451,0.020201,0.23136,0.0029841,-0.097649,-0.085089,3
0.11801,0.064862,-0.015918,0.10701,-0.018351,0.064801,-0.035439,0.049784,0.12985,0.27911,1
0.13241,-0.14814,0.014582,-0.11179,0.17315,-0.1081,-0.071639,-0.10812,-0.013249,-0.052189,4
0.016706,-0.044638,0.0059821,0.14111,-0.13285,-0.039699,0.045661,-0.0014159,-0.12805,-0.10139,3
0.12941,-0.022538,0.015482,0.027609,0.20125,0.049501,-0.013739,0.11148,0.15015,-0.0079889,2
0.10011,-0.008538,-0.00011794,-0.043091,-0.16855,0.010401,-0.029039,0.064284,-0.025049,0.022311,2
-0.046694,0.13776,0.087182,0.021409,-0.010951,-0.1208,0.0065607,-0.097816,-0.026749,-0.045389,4
-0.040494,-0.050238,-0.00091794,0.17751,-0.10595,-0.037599,0.025561,-0.0062159,-0.11355,-0.043589,3
0.085106,0.047462,-0.022818,0.62291,0.044149,0.041301,-0.033839,0.043884,0.11375,0.59231,1
-0.048694,-0.058438,-0.0017179,0.15161,-0.057351,0.0052014,-0.0024393,0.017784,-0.034849,-0.092689,3
0.37961,-0.068938,0.20548,0.64561,-0.036351,0.1076,0.064361,1.0045,-0.037449,-0.053389,2
0.12701,0.15246,0.11338,0.088309,0.62425,0.080401,0.034561,0.013084,0.097851,0.38651,1
0.23551,-0.050038,0.0066821,0.0095092,0.11035,0.050201,0.015461,-0.014116,0.0070511,-0.042189,4
0.47961,-0.043838,0.086482,0.090109,0.028349,0.025801,-0.017939,0.059984,0.018451,-0.0069889,2
0.094006,0.032862,0.0032821,0.14471,0.027649,0.023901,-0.00033931,-0.0051159,0.056251,0.35591,1
0.15801,-0.10274,-0.017018,-0.013491,0.57475,0.6261,-0.042839,-0.046416,0.054551,-0.068289,4
-0.046094,-0.068938,0.0059821,0.55771,-0.069751,0.017001,0.013661,0.0072841,-0.022149,-0.090589,3
0.022006,-0.058438,0.0014821,-0.047091,-0.062751,0.4778,-0.0013393,0.21118,0.012651,-0.062889,2
0.20541,0.11866,0.043682,0.33791,1.0081,0.071101,0.0062607,0.14448,0.11475,0.43481,1
-0.021794,-0.054738,-0.014918,0.12651,-0.061351,-0.0035986,0.00026069,-0.0012159,-0.041649,-0.096889,3
-0.091794,-0.096938,-0.014418,-0.071491,3.1948,0.115,-0.051839,-0.068516,-0.0034489,-0.026589,4
1.0218,-0.060238,0.036482,0.40711,0.19845,0.053901,0.22966,0.063084,0.060551,0.75371,4
-0.044794,-0.056038,0.013582,0.19781,-0.069551,-0.019699,0.0062607,-0.018316,-0.087849,-0.10639,3
0.015406,-0.017238,0.029482,0.44131,-0.10465,0.063201,0.032161,0.16348,0.045151,-0.036189,2
0.17291,0.090662,0.0085821,0.060809,0.059849,0.089601,0.0062607,0.0069841,0.068351,0.23871,1
-0.0093939,0.006762,0.021782,0.20651,-0.066151,0.0096014,0.029761,-0.00091594,-0.086049,-0.11779,3
0.14481,-0.076638,-0.053718,-0.091991,0.12985,-0.042099,-0.010639,-0.046616,0.0017511,0.11371,4
0.47381,0.26536,0.030982,0.0099092,0.081849,0.023901,-0.024539,0.034684,0.13825,0.29411,1
0.049706,-0.037838,0.0075821,0.071909,-0.052151,0.0086014,-0.031939,0.069284,0.014551,-0.045989,2
0.016706,-0.062038,-0.025418,-0.088291,-0.030751,-0.0071986,-0.0018393,0.076684,0.025551,-0.026189,2
-0.13639,-0.050738,-0.044818,-0.074891,0.052149,-0.054799,0.022561,-0.052416,-0.0042489,-0.10519,4
0.33211,0.007562,-0.010118,0.10911,0.055749,0.1065,0.00046069,0.039484,0.12325,0.33871,1
-0.0053939,-0.036738,-0.023618,0.12761,-0.059751,0.015401,-3.9312e-05,0.00088406,-0.079449,-0.12459,3
-0.081694,-0.059938,0.024482,-0.056091,0.10495,0.048401,-0.017939,0.10018,0.045651,0.027411,2
0.10641,0.051662,-0.016718,0.38251,-0.016751,0.0099014,0.029761,0.082684,0.11555,0.84831,1
-0.13899,0.29206,0.020682,0.0058092,-0.0061506,-0.073799,0.0080607,0.28438,0.020751,0.099411,4
-0.031294,-0.033838,-0.0093179,0.13051,-0.099051,-0.030499,-0.0045393,0.00068406,-0.090749,-0.13919,3
0.015606,-0.074238,-0.0012179,0.45171,1.5077,0.2406,0.26626,-0.0078159,-0.017949,0.20091,4
-0.0077939,-0.068138,0.0061821,-0.10119,-0.050551,0.013901,0.0046607,0.054784,0.021951,-0.026989,2
-0.032894,-0.048338,-0.028618,0.045509,-0.11785,-0.048099,-0.036739,0.0064841,-0.080449,-0.10719,3
0.21751,0.037362,-0.027818,0.0081092,0.16775,0.083001,-0.0042393,0.0061841,0.075251,0.24901,1
0.10011,-0.019838,-0.011418,0.19961,-0.030551,0.038101,-0.020139,0.018884,0.059151,0.36781,1
-0.022594,-0.053638,-0.027318,0.026509,-0.081451,-0.0011986,-0.0058393,0.051084,0.040151,-0.062889,2
-0.12599,-0.089838,-0.049218,-0.051691,2.1555,0.2564,-0.039939,-0.099116,-0.025349,-0.084889,4
0.0017061,-0.062038,-0.0062179,0.61791,0.55005,0.0059014,0.0041607,-0.016016,-0.10665,-0.10489,3
-0.070694,-0.064538,-0.023618,-0.025591,0.73005,0.1367,0.032361,0.11878,-0.049949,-0.13949,4
-0.063794,-0.074238,-0.013018,0.29891,0.0080494,0.055601,0.011861,-0.0017159,-0.092349,-0.12069,3
-0.029694,-0.041538,-0.025718,-0.092691,-0.084251,0.050101,-0.044339,0.089584,0.022651,0.0060111,2
0.30571,0.024762,-0.018818,0.11651,0.051549,0.036301,0.0078607,-0.010116,0.085451,0.11581,1
1.0756,-0.028138,0.042582,0.0029092,0.40255,0.017501,-0.042239,-0.071716,-0.056449,-0.14349,4
0.015106,0.035262,-0.012018,0.12071,0.69785,0.034401,0.0039607,0.032084,0.083351,0.28621,1
-0.022294,-0.081338,-0.018618,0.079009,-0.13205,0.043201,0.017861,0.010984,-0.078649,-0.10429,3
